^C         21877593 function calls (21875643 primitive calls) in 87.336 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 defchararray.py:1668(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.001    0.001 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:206(matrix)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.002    0.002 dia.py:11(swig_import_helper)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
        1    0.000    0.000    0.002    0.002 dia.py:9(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.002    0.002 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.001    0.001    0.001    0.001 dis.py:1(<module>)
        1    0.001    0.001    0.001    0.001 distance.py:63(<module>)
       85    0.001    0.000    0.080    0.001 distributions.py:1036(__init__)
       85    0.001    0.000    0.051    0.001 distributions.py:1112(_construct_doc)
        1    0.000    0.000    0.000    0.000 distributions.py:2074(ksone_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2088(kstwobign_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2146(norm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2230(alpha_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2263(anglit_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2296(arcsine_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2332(FitDataError)
        1    0.000    0.000    0.000    0.000 distributions.py:2343(FitSolverError)
        1    0.000    0.000    0.000    0.000 distributions.py:2394(beta_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2541(betaprime_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2591(bradford_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2637(burr_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2691(fisk_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2724(cauchy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2764(chi_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2809(chi2_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2856(cosine_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2887(dgamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2933(dweibull_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2976(expon_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3028(exponweib_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3062(exponpow_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3101(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3149(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3179(f_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3241(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3290(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3332(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3376(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3419(genpareto_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3469(genexpon_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3505(genextreme_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3624(gamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3756(erlang_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3813(gengamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3856(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3897(gompertz_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3928(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3975(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4019(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4055(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4096(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4138(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4169(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4202(invgamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4241(invgauss_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:425(rv_frozen)
        1    0.000    0.000    0.000    0.000 distributions.py:4282(invweibull_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4324(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4359(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4396(laplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4430(levy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4467(levy_l_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4506(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4553(logistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4590(loggamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4630(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4675(lognorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4723(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4767(maxwell_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4812(mielke_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4840(nakagami_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4876(ncx2_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4917(ncf_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4975(t_gen)
        1    0.008    0.008    0.098    0.098 distributions.py:5(<module>)
        1    0.000    0.000    0.000    0.000 distributions.py:5028(nct_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5105(pareto_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5162(lomax_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5208(pearson3_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5330(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5374(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5403(powernorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5435(rdist_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5470(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:548(rv_generic)
        1    0.000    0.000    0.000    0.000 distributions.py:5510(reciprocal_gen)
       98    0.013    0.000    0.029    0.000 distributions.py:553(_construct_argparser)
        1    0.000    0.000    0.000    0.000 distributions.py:5553(rice_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5585(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5618(semicircular_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5648(triang_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5690(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5740(truncnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5797(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5844(uniform_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5874(vonmises_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5907(wald_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5941(wrapcauchy_gen)
      196    0.000    0.000    0.000    0.000 distributions.py:603(<lambda>)
        1    0.000    0.000    0.000    0.000 distributions.py:6193(rv_discrete)
       13    0.000    0.000    0.010    0.001 distributions.py:6365(__init__)
       13    0.000    0.000    0.008    0.001 distributions.py:6465(_construct_doc)
        1    0.000    0.000    0.000    0.000 distributions.py:7175(binom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7240(bernoulli_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7289(nbinom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7346(geom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7399(hypergeom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7512(logser_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7558(poisson_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7609(planck_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7667(boltzmann_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7716(randint_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7776(zipf_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7825(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7873(skellam_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:829(rv_continuous)
        1    0.000    0.000    0.000    0.000 dltisys.py:3(<module>)
        3    0.000    0.000    0.000    0.000 doccer.py:116(_doc)
      221    0.023    0.000    0.061    0.000 doccer.py:12(docformat)
      229    0.008    0.000    0.013    0.000 doccer.py:128(indentcount_lines)
        1    0.000    0.000    0.000    0.000 doccer.py:153(filldoc)
       25    0.000    0.000    0.004    0.000 doccer.py:173(decorate)
        1    0.000    0.000    0.000    0.000 doccer.py:179(unindent_dict)
        9    0.000    0.000    0.000    0.000 doccer.py:187(unindent_string)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        3    0.000    0.000    0.000    0.000 doccer.py:71(inherit_docstring_from)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
       89    0.000    0.000    0.005    0.000 docstring.py:103(dedent_interpd)
       75    0.000    0.000    0.000    0.000 docstring.py:110(copy_dedent)
       75    0.000    0.000    0.001    0.000 docstring.py:117(<lambda>)
        4    0.000    0.000    0.000    0.000 docstring.py:34(__init__)
       93    0.001    0.000    0.001    0.000 docstring.py:38(__call__)
       45    0.000    0.000    0.000    0.000 docstring.py:42(update)
        1    0.000    0.000    0.000    0.000 docstring.py:58(Appender)
        1    0.000    0.000    0.000    0.000 docstring.py:6(Substitution)
       51    0.000    0.000    0.000    0.000 docstring.py:77(__init__)
       51    0.000    0.000    0.000    0.000 docstring.py:81(__call__)
      165    0.000    0.000    0.005    0.000 docstring.py:86(dedent)
       76    0.000    0.000    0.000    0.000 docstring.py:91(copy)
       76    0.000    0.000    0.000    0.000 docstring.py:93(do_copy)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:27(dok_matrix)
        1    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       19    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 dviread.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:39(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:416(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:497(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:603(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:659(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:790(Encoding)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:63(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 errors.py:70(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:83(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1419(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1431(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1485(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1501(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:224(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:241(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:245(getdoc)
        1    0.001    0.001    0.001    0.001 fftpack.py:32(<module>)
        1    0.000    0.000    0.000    0.000 fftpack_version.py:1(<module>)
        1    0.044    0.044    0.296    0.296 figure.py:12(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:150(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:233(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:50(AxesStack)
        1    0.001    0.001    0.532    0.532 filter_design.py:2(<module>)
        1    0.000    0.000    0.000    0.000 filter_design.py:23(BadCoefficients)
        1    0.004    0.004    0.057    0.057 filters.py:31(<module>)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 fir_filter_design.py:1(<module>)
        1    0.000    0.000    0.001    0.001 fit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fit.py:170(LineModelND)
        1    0.000    0.000    0.000    0.000 fit.py:22(BaseModel)
        1    0.000    0.000    0.000    0.000 fit.py:28(LineModel)
        1    0.000    0.000    0.000    0.000 fit.py:322(CircleModel)
        1    0.000    0.000    0.000    0.000 fit.py:447(EllipseModel)
        1    0.008    0.008    0.008    0.008 fitpack.py:23(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1072(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1204(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:386(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:460(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:559(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:634(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:64(UnivariateSpline)
        1    0.000    0.000    0.001    0.001 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:710(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:767(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:839(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:925(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:982(SmoothSphereBivariateSpline)
        1    0.001    0.001    0.001    0.001 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.011    0.011    0.059    0.059 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:348(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:591(FontProperties)
        1    0.000    0.000    0.028    0.028 font_manager.py:942(pickle_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:951(FontManager)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:35(FontconfigPatternParser)
        1    0.000    0.000    0.004    0.004 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.003    0.003 fontconfig_pattern.py:70(__init__)
        1    0.000    0.000    0.000    0.000 format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 fourier.py:31(<module>)
       66    0.000    0.000    0.000    0.000 fromnumeric.py:1281(ravel)
       66    0.000    0.000    0.000    0.000 fromnumeric.py:1452(shape)
     2024    0.002    0.000    0.016    0.000 fromnumeric.py:1762(any)
        1    0.001    0.001    0.001    0.001 fromnumeric.py:3(<module>)
        2    0.031    0.015    0.032    0.016 function_base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 function_base.py:1211(trim_zeros)
        1    0.000    0.000    0.000    0.000 function_base.py:1405(vectorize)
      393    0.001    0.000    0.001    0.000 function_base.py:1518(__init__)
      275    0.007    0.000    0.009    0.000 function_base.py:2940(add_newdoc)
       18    0.003    0.000    0.004    0.000 function_base.py:532(asarray_chkfinite)
        6    0.000    0.000    0.000    0.000 function_base.py:8(linspace)
        1    0.000    0.000    0.000    0.000 functions.py:3(<module>)
       13    0.000    0.000    0.000    0.000 functions.py:63(zeros)
       87    0.002    0.000    0.003    0.000 functools.py:17(update_wrapper)
       87    0.000    0.000    0.000    0.000 functools.py:39(wraps)
       11    0.000    0.000    0.000    0.000 genericpath.py:23(exists)
        2    0.000    0.000    0.000    0.000 genericpath.py:34(isfile)
       11    0.000    0.000    0.000    0.000 genericpath.py:46(isdir)
        1    0.000    0.000    0.001    0.001 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:23(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:247(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:250(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:298(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:326(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:329(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:371(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:406(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:409(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:470(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:506(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:509(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:564(InvertedLambertTransform)
        2    0.000    0.000    0.035    0.017 getlimits.py:126(_init)
       24    0.000    0.000    0.000    0.000 getlimits.py:13(_frz)
        4    0.000    0.000    0.000    0.000 getlimits.py:147(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:148(<lambda>)
       12    0.000    0.000    0.000    0.000 getlimits.py:149(<lambda>)
       10    0.000    0.000    0.000    0.000 getlimits.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:194(iinfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:24(finfo)
        2    0.000    0.000    0.000    0.000 getlimits.py:244(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:269(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
       11    0.000    0.000    0.035    0.003 getlimits.py:93(__new__)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:183(GridSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:314(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:378(SubplotSpec)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.002    0.002    0.004    0.004 gzip.py:4(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
      257    0.000    0.000    0.000    0.000 hashlib.py:160(<genexpr>)
      257    0.000    0.000    0.000    0.000 hashlib.py:161(<genexpr>)
        1    0.002    0.002    0.003    0.003 hashlib.py:56(<module>)
        1    0.002    0.002    0.002    0.002 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.006    0.006    0.008    0.008 hermite.py:59(<module>)
        1    0.006    0.006    0.008    0.008 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1045(BboxImage)
        1    0.000    0.000    0.000    0.000 image.py:33(_AxesImageBase)
        1    0.000    0.000    0.001    0.001 image.py:5(<module>)
        1    0.000    0.000    0.000    0.000 image.py:526(AxesImage)
        1    0.000    0.000    0.000    0.000 image.py:678(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:803(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:930(FigureImage)
        1    0.020    0.020    0.065    0.065 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        2    0.001    0.001    0.002    0.001 index_tricks.py:147(__getitem__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:213(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:231(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:340(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:434(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:439(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:461(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:510(ndindex)
       66    0.000    0.000    0.002    0.000 index_tricks.py:539(__init__)
       66    0.000    0.000    0.000    0.000 index_tricks.py:546(__iter__)
      132    0.000    0.000    0.000    0.000 index_tricks.py:557(__next__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:584(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:627(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:85(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
      934    0.001    0.000    0.001    0.000 inspect.py:142(isfunction)
      734    0.000    0.000    0.001    0.000 inspect.py:209(iscode)
        1    0.002    0.002    0.022    0.022 inspect.py:25(<module>)
      143    0.000    0.000    0.000    0.000 inspect.py:472(getmodule)
      143    0.000    0.000    0.000    0.000 inspect.py:51(ismodule)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
      734    0.001    0.000    0.001    0.000 inspect.py:67(ismethod)
      734    0.004    0.000    0.007    0.000 inspect.py:744(getargs)
      734    0.003    0.000    0.012    0.000 inspect.py:804(getargspec)
       57    0.000    0.000    0.000    0.000 inspect.py:838(strseq)
        9    0.000    0.000    0.000    0.000 inspect.py:845(formatargspec)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:10(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:254(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:275(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:296(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:317(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:346(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:363(IdentityOperator)
        1    0.000    0.000    0.000    0.000 interpolate.py:1(<module>)
        1    0.022    0.022    0.031    0.031 interpolate.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:268(interp1d)
        6    0.002    0.000    0.639    0.106 interpolate.py:330(__init__)
        1    0.000    0.000    0.000    0.000 interpolate.py:40(LinearInterpolator)
       66    0.000    0.000    0.004    0.000 interpolate.py:440(_call_spline)
       66    0.001    0.000    0.006    0.000 interpolate.py:443(_evaluate)
       66    0.001    0.000    0.001    0.000 interpolate.py:454(_check_bounds)
        1    0.000    0.000    0.000    0.000 interpolate.py:487(ppform)
        6    0.000    0.000    0.001    0.000 interpolate.py:536(_dot0)
        6    0.014    0.002    0.625    0.104 interpolate.py:547(_find_smoothest)
        1    0.000    0.000    0.000    0.000 interpolate.py:69(interp2d)
        6    0.007    0.001    0.636    0.106 interpolate.py:823(splmake)
       66    0.001    0.000    0.004    0.000 interpolate.py:872(spleval)
        1    0.000    0.000    0.000    0.000 interpolate.py:95(NNInterpolator)
        1    0.000    0.000    0.000    0.000 interpolation.py:31(<module>)
        1    0.000    0.000    0.000    0.000 io.py:1(<module>)
        1    0.001    0.001    0.002    0.002 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.022    0.022    0.027    0.027 iterative.py:1(<module>)
        5    0.000    0.000    0.000    0.000 iterative.py:69(set_docstring)
        5    0.000    0.000    0.000    0.000 iterative.py:70(combine)
        1    0.019    0.019    0.154    0.154 iterators.py:33(<module>)
        1    0.001    0.001    0.001    0.001 kde.py:20(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 kdtree.py:174(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:238(node)
        1    0.000    0.000    0.000    0.000 kdtree.py:255(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:260(innernode)
        1    0.000    0.000    0.000    0.000 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:75(Rectangle)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.006    0.006    0.008    0.008 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.008    0.008    0.008    0.008 lapack.py:201(<module>)
       12    0.000    0.000    0.001    0.000 lapack.py:239(get_lapack_funcs)
        1    0.004    0.004    0.004    0.004 lbfgsb.py:9(<module>)
        1    0.017    0.017    0.019    0.019 legend.py:13(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:37(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend.py:90(Legend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:119(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:120(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:149(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:150(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:163(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:167(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:200(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:204(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:231(HandlerLineCollection)
        1    0.001    0.001    0.001    0.001 legend_handler.py:25(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:264(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:268(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:336(HandlerPathCollection)
